actor,predicted_rating
Marjorie Yates,0.03220872360613509
Jean Hale,0.03214730861594479
Jennifer Stock,0.03211963731266603
Ronald Cheng,0.03200557467027368
Giuseppe Battiston,0.03199115975918918
Angela Trimbur,0.03197967863860436
Eva Ridoux,0.03192420013648247
Hasan Minhaj,0.03186312530924456
Gustavo Kamenetzky,0.03186283255347382
Iza Calzado,0.03181805768400176
Grace Sol,0.03179137842905763
Jim Klock,0.031760386989948625
Betty Rich,0.03173819997647182
Galina Belyaeva,0.03172184209586285
Hua Yueh,0.0316889206434043
Victor Jory,0.03151987462941813
Jimmy Hunt,0.03151779219170697
Antonio Vico,0.031341552682947006
Rita Alexander,0.03133260310579305
Bruno Cremer,0.03131072539868062
Jean Rogers,0.03128934846786114
Fhi Fan,0.03125378198041643
Cloi Mckee,0.031244223327791202
Drew Bolduc,0.031224319140830823
Némo Schiffman,0.031139588576652572
Soledad Osorio,0.031081555528213827
Roberts Blossom,0.031063143670939035
Lin Yi,0.03102073990846886
Carlos Caballero,0.030907510414966588
Jo Weber,0.030884405277770813
William Atherton,0.030880383079209164
David Holt,0.030812726879816666
Gera Avdochenok,0.030757145028749166
Mauricio Ochmann,0.030716876388461
Tobias Schenke,0.03069837774159601
Lori Loughlin,0.030695151670538302
Louise Jameson,0.030654716719468584
Martina Baratta,0.03061828613956697
Ben Gibson,0.03060014883641692
Bobby Roddy,0.030595100509324482
Léopold Kraus,0.030586242987892334
Robert Brylewski,0.030492870472377656
Natalya Gundareva,0.030456235173862534
Mitsuko Yoshikawa,0.030431162573955284
Jackson Saikong,0.030284613606548313
Céline Sallette,0.030275481650663034
Heidi Stroh,0.030229461707110297
Luis Trenker,0.03022688406804218
Jean-François Bouchard,0.030202200420061578
Joan Lorring,0.030092685605946586
Yûzô Kayama,0.03008749674880315
Shammi Kapoor,0.030069050237664343
Aleksandr Abdulov,0.03006008271032557
Memmo Carotenuto,0.030023576109547992
Lucy Liu,0.03002338600557008
Don Fairservice,0.02999882149157771
Mikhail Kononov,0.02997589273803175
Jessica Marais,0.029957511873389905
Yongzhong Chen,0.02995587792404657
Melissa Joan Hart,0.02994703362568927
Antoni Davidov,0.029877625670052987
María Telón,0.029873251456443713
Albrecht Schuch,0.02982064416067326
Reggie Bannister,0.029771078973482155
Justin Burford,0.029769218363805083
Will Forte,0.029763385931498628
Patricia Velasquez,0.029731209103230544
Andrey Khabarov,0.029718375585324766
C.J. Kenney,0.029708265567986097
Carey Means,0.029633905173722136
Pauline Malefane,0.029620718668446518
Fedor Bondarchuk,0.02961007848770431
Ingrid Lewis,0.029607783474272713
Son Min-seok,0.029536651925818513
Stacey Asaro,0.02952495221259979
Frances Anderton,0.029410457240023585
Rachel Dratch,0.029377591688771333
Kent Rogers,0.02934085336485319
Lewis Abernathy,0.02933031565953184
Michael Grant Terry,0.02930802010821004
Philip Ahn,0.02927882158098442
Jackie Johnson,0.029226572700683972
Kyôko Kishida,0.029198850570389234
Christian McKay,0.029193461663539057
Iman Boujelouah,0.029085878800952213
Midi Miller,0.02906863685326507
Ingrid Nilson,0.029066200772967545
Patricia Aulitzky,0.029057446149421018
Madge Sinclair,0.02901429014580462
Solveig Dommartin,0.02901148620613212
Rohit Gokani,0.028987598756535525
William P. Carleton,0.028964454941408525
Lon Brown,0.028934102813353034
Patch May,0.028914522270505137
Bonnie Bedelia,0.02889465270176541
Julianne Moore,0.028828854447687756
Miriam Ingrid,0.028776168035130827
Christopher Masterson,0.028751956931102697
Steven Sean Garland,0.02865431134604669
Gerard Butler,0.02861583457418197
Junko Kanô,0.028603198121206385
David Oakes,0.028589910978257922
Pamela Tola,0.028356149527416778
Marleyda Soto,0.028281212157604638
Chris Torem,0.0282063879089667
Jean-Claude Dreyfus,0.028192559644302485
Edgar Ray Killen,0.028095876500032018
Mickele Hogan,0.02801302257507451
Sido,0.02797654251742449
Aïsha Ben Miled,0.02795247551580705
Clarke Wolfe,0.027912057373970997
Anton Hjejle,0.027898092468974914
Biff Yeager,0.027860229935038488
Chris Beck,0.02784243097035088
Maggie Grace,0.02777906875526801
Betty Balfour,0.027767396203795564
Fyodor Dobronravov,0.0277348948098602
Simon Abkarian,0.02769472376263012
Rufus Collins,0.027628770078889663
Ulrike Folkerts,0.027596459165045946
Lotte Verbeek,0.027446364232645667
Kimberly Daugherty,0.027357993938407068
Bebe Sanders,0.027325661383496094
Gareth Milne,0.02727404268341447
Jun-ha Choi,0.02725993721166722
Fari X,0.02723258754994232
Sam Rockwell,0.027146000034066295
Darien Sills-Evans,0.02712779434332353
Nathalia Dill,0.027120677165698024
Aaron Swartz,0.027120325458696092
Tika Sumpter,0.027058842574193755
Lena Watson,0.02705011400744948
Michael Wincott,0.027046269790115172
Magnus Skog,0.027043361173940864
Beba Loncar,0.027023723153771245
Summer Naomi Smart,0.02697360130309957
Quin Kessler,0.026963139815540056
Kasumi Arimura,0.026928048021619504
Varun Sharma,0.026846217281220906
Silva Arzunyan,0.0268153701207202
Olalla Escribano,0.026772792394133688
Marc Menard,0.026741388237313507
Jim True-Frost,0.02662294632822327
Tadeusz Bradecki,0.026514087732581272
Jimmy Bennett,0.026403857055722964
Garret Dillahunt,0.026391686429157932
Wes Miller,0.026376614696418266
Charlotte Le Moignan,0.026354380835037758
Rod La Rocque,0.026321797951989204
John Ehrlichman,0.02627780328053179
Kveta Fialová,0.02621066280672762
Anna Cummer,0.026209747012676046
Amanda Knox,0.026181546080609745
Akosua Busia,0.026126544794448283
Trip Adler,0.026069519897169165
Amina Khalil,0.02601534042991768
Leslie Phillips,0.026007224681105046
Anne Quackenbush,0.025963693418134814
Andras Jones,0.02576479591638762
Tino Schirinzi,0.025740133802852814
Valeska Mosich Miller,0.025642629734051292
Kristyn Green,0.025619703462713903
Ann Harding,0.025575639794483112
Christiane Paul,0.025511520002223724
Alain Saadeh,0.025494503676900447
Massimo Girotti,0.02547211103709339
Lil Dagover,0.025454150464510238
Giovanni Carroni,0.025315405047066628
Mary Ellen Mark,0.02527784038040605
Faysal Ahmed,0.025196017393801305
Luke Mitchell,0.025092824591974622
The Four Blackbirds,0.025090016757334847
Gabriela Lopez,0.024975729523605106
Axelle Laffont,0.024856850474033437
Jae-Joon Lee,0.024843971465797712
Michelle Rodriguez,0.024819136339375637
Richard Anconina,0.024791485008999126
Caco Ciocler,0.02478868867356386
Niall MacGinnis,0.02476042873353084
Martine Brochard,0.02465578129756542
Cooper Stone,0.024585554240430817
Sarah Gadon,0.024541121009778684
Jerry Lambert,0.024528152395822973
Siobhan Williams,0.024496413031388223
Jennifer Jayne,0.02449082034109956
Themis Bazaka,0.02447526746970062
Ines English,0.024457138141708794
Lukman Sardi,0.024435618792112375
James Blakeley,0.02437443267814242
Luigi Ciotti,0.024371054448072537
Kimiko Yo,0.024364087865615836
Austin St. John,0.02436039878711578
Josh Everett,0.024333328443489052
Jessie Combe,0.024252984063176372
Sophie Ward,0.024244875928606604
Jordan Van Vranken,0.024228715803452636
Roger Leir,0.024190394295173258
Hedda Stiernstedt,0.024163807715326793
Martin Lindström,0.024144703664531142
Keala Settle,0.024096364540260855
Aleksandr Nazarov,0.024005669720087185
Tom Griffith,0.024001983779899063
Oyanka Cabezas,0.023951833909172913
Jon Robin Baitz,0.023933244701721243
Bryan McGowan,0.02391010890150255
Carleton G. Young,0.023900652993087454
Bernard B. Brown,0.02388276211592859
Dmitriy Pevtsov,0.023780367892588933
Mike Bonanno,0.023759557329037197
Justin Deeley,0.023745431197665694
Lee Paul,0.023743587785863014
Geddy Lee,0.023741222480323416
Elinor Silfversparre,0.02365129644282014
Karin Bjurström,0.023626707482650673
Chris Chatman,0.023621895128416708
Riccardo Cucciolla,0.023601908239532076
Jay Bilas,0.023598521714730557
Andrey Burkovskiy,0.023580780302306332
Tammy Jean,0.02351165551267636
Lynn Granger,0.023485723022878293
Harry Reems,0.023443204578894507
Fin Argus,0.023441340916653335
Kelly McGillis,0.02335019110903528
Erik Dellums,0.02321317902896194
Mariya Mironova,0.023200797664782256
Kim Delgado,0.023182632210611204
Sean McEwen,0.023136167789918765
Chi Wong,0.023033312940476575
Tyler Burditt,0.023011611929802972
Gilda Manolescu,0.02286734139546868
Cacilie Hughes,0.02284484437940145
Tom Holland,0.02282672657599707
Tom Luddy,0.022812414873124107
Nao Tôyama,0.022725434351876794
Dorka Gryllus,0.022717841148144804
Sergio Tramonti,0.022708628276880475
Mark Brotherton,0.022673022272782863
Isaac Hayes,0.02266735782437808
Saniyya Sidney,0.022636870513772785
B-Real,0.02245575855388543
Donna Kerness,0.02242070308123131
Jacques Nolot,0.02241977184483529
Drica Moraes,0.02240784194211458
Samantha Schmütz,0.022281057789317927
Alfred Ryder,0.02220408218042518
Silvio Hernández,0.022172611725732445
Jose Guitierez,0.022111038652006476
Peggy Feury,0.022104156624268925
Emil Tarding,0.02209077716698903
Prajwal Prasad,0.02207095087237635
Thiago Cazado,0.022068036350385182
Oana Sîrbu,0.02200970784776554
Paraschiva Dragus,0.02198337911207734
Ernst Pittschau,0.02197597923746724
William Ash,0.021966503512333025
Angelo Faraci,0.021963841408193782
Deepak Tijori,0.021948792787490994
Aida Folch,0.021848198225070396
Samantha Ferris,0.021843246673862608
Ynez Seabury,0.021818725714979066
Jon Prescott,0.02181363265863237
Deanne Lauvin,0.02180541264306156
Tim D. White,0.021763910184443947
Chris Pedersen,0.021762485246857276
Mirlan Abdykalykov,0.021758681850751836
Jeannette Clift,0.021750385374955907
Jordana Brewster,0.021749665922113866
John Robinson,0.021729563361849138
Oscar Levant,0.021697405250827098
Barry Sullivan,0.021665432882776267
Diana Scarwid,0.0216442019193393
Hiroyuki Watanabe,0.021613875280556135
Isabela Merced,0.021551731921832303
Andrey Andreev,0.021447470790148356
Emilio Fábregas,0.021326873234963007
Beatriz Medina,0.021270695234943567
Tim McIntire,0.021269814628321542
John Carradine,0.021257014257847973
Shawn Lee,0.02125255702197057
Ashley Tisdale,0.02122750762737864
Sheila Hancock,0.021226971639462244
Hal Hartley,0.021205303578208993
Grayson Lange,0.02119620153968449
Dulé Hill,0.021156527456106716
Patsy Kelly,0.021150585021380973
Leslie Stefanson,0.0211500137052535
Hisashi Igawa,0.021102201988299825
Rainn Wilson,0.021090993213084903
Barack Obama,0.021061652798764128
Yefim Kopelyan,0.020982074364590746
Will Hurd,0.02094590693588612
Gabriel Bartalos,0.020942671053144058
Nina Kunzendorf,0.020902690992986372
Dana Heinz Perry,0.0208580792555669
Manuel Tamés,0.020784929912772733
Felix Bressart,0.020783535626920764
Zachi Noy,0.02068517835687479
Kim Da-mi,0.02067067365174072
Steve Hanks,0.020576246393444735
Trish Van Devere,0.020545980062238765
Luciana Littizzetto,0.020372269764592475
Katelijne Verbeke,0.020329966868044193
Lee Hae-young,0.0203176340398123
Tadayoshi Nishimura,0.020239627965028595
Dag Vag,0.02016018033785712
Brent Cain,0.020127687161997757
Janelle Snow,0.02010437203074452
Faye McKeever,0.020075186913463786
Sin-ho Byeon,0.02007141882042877
Magnus Magnusson,0.02003075114121476
Zoya Fyodorova,0.0200255290837514
Sergio Hernández,0.020020448017094128
Ronald Squire,0.02001642095690246
Anja Sommavilla,0.019991225195402213
Beryl Cunningham,0.019972278407647363
Forrest Goodluck,0.019954218552408854
Olga Arntgolts,0.019898122613765803
D.B. Sweeney,0.019875624384314075
Lakshmi Menon,0.019872090962979684
Mariette Hartley,0.019759857804054256
Dale Robertson,0.01974556023603756
Bob Einstein,0.019722724726008094
Christoph Colomb,0.019677933474624015
Jiri Stanislav,0.019560622221255253
Paul Kermack,0.019538310524072414
Farhad Kheradmand,0.019479105900747508
Carmen Laroux,0.019442464534910775
Kevan Moezzi,0.019365148061036296
Brendan Mackey,0.019317523522956275
Kristoffer Polaha,0.019305786231944358
Jeanette Andersson,0.019253756070734814
Jacques Champreux,0.01924246086423772
Marcus Signer,0.019240677342975233
Molly McCook,0.019212899757656478
Eloisa Maturen,0.01920237729613443
S.Z. Sakall,0.0191814269144805
Jesper Salén,0.019180336446020897
José Marco Davó,0.01904548056845403
Chen Li,0.01900582147974967
Vincent Jerome,0.018998781331643105
Claudia Barrett,0.01897157632521086
Bill Hitchcock,0.018944960392790172
Pepo Blasco,0.018929707360977564
Leon Isaac Kennedy,0.01878075753062909
David Field,0.0186605660652028
Junichiro Yamashita,0.018647877442619237
Nadia Moidu,0.018637400855630183
Eunice Sheppard,0.0186100315410075
Charlie Bond,0.018502770855508527
Ioan Gruffudd,0.01849525822262869
Carmen Viance,0.018407870342056817
Margaret Tyzack,0.01837913637777197
Kevin Candelario,0.018288671892476512
Anthony Anderson,0.018281370214492765
Paul Williams,0.01823750998117212
Shahid Kapoor,0.018204417050128024
Parviz Fanizadeh,0.01817642265113255
Ignacy Liss,0.01816857517217177
Joan Hickson,0.018122144577308458
Rob Huebel,0.01810883715387138
Sharman Joshi,0.018104680176097534
R. Lee Ermey,0.018103542387092712
Kip Andersen,0.01809391377541551
Salome Saikong,0.018091967177439168
Dana Kieferle,0.018039348783496553
Elena Proklova,0.017898739788304398
Matthew Davis,0.017897880015655548
Bella Ramsey,0.017799485161461064
Danielle Sagona,0.01772177458983627
Sandra Uusberg,0.01768403439958039
Mari Molefe van Heerden,0.017617374718726656
John du Pont,0.01742712855641589
Romesh Ranganathan,0.017397908289949388
Will Roberts,0.01737212509025816
Dia Mirza,0.017348302957933912
Andreas Hoffer,0.017314258575597347
Bill Paxton,0.017302457564796873
Luke Allen-Gale,0.017174769274638558
Jessica Serfaty,0.01716993530051617
Parker Stevenson,0.01716700494983426
Veronica Taylor,0.01714066254334332
Ron Fazio,0.01712327683937245
Grace Jones,0.017107864465942518
Afshin Arashtanabieh,0.01710235363467094
Mariko Shinoda,0.017075647260230514
Mahima Chaudhry,0.017075368102558726
Joe Cairo,0.01703302897860834
Maria Arnold,0.01698334707876907
Cameron Bright,0.016968515465847704
Genelia Deshmukh,0.016960065390159356
Soraya Ghasemi,0.016925159024782588
Debbie Rochon,0.016767906593415805
Julien Rassam,0.016738965291754275
Dave Schultz,0.016566289179119516
Yue Wong,0.016415632473528462
Lisa McAllister,0.01641301681918779
Joelle Carter,0.016053871913852963
Kim Molina,0.016020579291179612
Tamara Makarova,0.016007551323600367
Anna Karina,0.015969051864176402
Estella Kahiha,0.015945967098610316
Anna Ráckevei,0.01590030694710592
Howard Phillips,0.015899628926445614
Ryoma Takeuchi,0.015898805591200185
Kamron Ross Stacey,0.015866257126145936
Shinya Niiro,0.015742805571103035
Graham Norton,0.01565942165123952
Konsta Laakso,0.015634011226080078
Wayne Shumaker,0.015608095183227129
Jenny Schily,0.015601110346953564
Yevgeniy Yegorov,0.01557027105887726
Saori Sekino,0.015547317527672501
Nakkalites Dhanam,0.015495766358232865
Shaz Bennett,0.015417953861654666
Henry Hull,0.015353644856095304
Billy Porter,0.015351458867404074
Todd Leigh,0.015343546227834638
Dmitriy Nagiev,0.01534145262265944
William Broadus,0.01532782876160505
John Heyl,0.01528247372482291
Bart Conner,0.015236098334592942
Jack Buchanan,0.015112656581417413
Kyôko Enami,0.015084500455600633
Sharad Kelkar,0.015045409343287722
Kôki Uchiyama,0.014994866136165417
Cara Theobold,0.014888703040910858
Tamer Nafar,0.014885510243602908
Bakhtiyar Zakirov,0.014803331178052296
Pierre Magnier,0.014731336151419788
Clio Goldsmith,0.014634108812890154
Kanae Uotani,0.014573051733363835
Eric Ambel,0.014392183727826899
Jay North,0.014344566011680679
Ekaterina Guseva,0.01427906773010037
Harlee McBride,0.014086748628493927
Tatyana Stepanova,0.014066467771273366
Jeroen Spitzenberger,0.014058453177439572
Sean Maher,0.014019770446474589
Luisa Katharina Davids,0.014013658017716462
Aditi Govitrikar,0.013931998835452633
Jake Busey,0.01390550054552662
Rebecca Shoichet,0.013899656020151079
Karl Glusman,0.013869674476838494
María Félix,0.01386680992523728
Frances O&apos;Connor,0.013844511753764291
Thomas Gottschalk,0.013840241527344276
Aaron Stanford,0.013816258525801633
Rikard Wolff,0.013654296185246903
Joe Turkel,0.013619889465129414
Jordan Chan,0.013547974595609082
Ali Nasirian,0.013432952948772168
Vera Krouska,0.013395240983448294
Ethan Adagio,0.013242885252867827
Walter Fitzgerald,0.013207047412280362
Lennart Björklund,0.013195772429348456
Brooke Langton,0.013186683830488669
Lisa Gastoni,0.013183728798963262
Marco Ceritelli,0.013171021155873706
Denis Alcade,0.013116041202236502
Richard Berkowitz,0.013054097755930092
Bernard Gorcey,0.013023408464131992
Carl Andre,0.012980767962959862
Samuel Labarthe,0.012959963430617054
Jason Segel,0.012926440466811875
Vivian Hsu,0.012912182017859097
Denden,0.012905536387484443
Tammy Shields,0.012886284655852346
Jaclyn Smith,0.012879491754401331
Gerda Nicolson,0.012867596614058636
Tina Fey,0.012856818300061218
Marcin Walewski,0.012793474966462107
Gary Kroeger,0.012738271508033276
Deborah Alter,0.012716751437650243
Yam Acevedo,0.012716287808984886
Rosy McEwen,0.012669334454561696
Fox Harris,0.012657738151683813
Sinqua Walls,0.012549276700561843
Arun Nayar,0.012543162547272562
Eric Baker,0.012530822424197778
Eugenie Amami,0.012526730804629137
Václav Neckár,0.01246981243890897
Laila Robins,0.012452099417000793
Helena Grant,0.012426503863856237
Cécile de France,0.01238508601776821
Wood Harris,0.012378796402531714
Vijayakumar,0.012357854744316195
Gbenro Ajibade,0.012352578403598392
Theodore Roberts,0.012235025480920366
Seth Rogen,0.012233511078690756
Jean Carmet,0.012212824925082804
Henry B. Walthall,0.012201598275701815
Bea Alonzo,0.012069125069350066
Joseph Goebbels,0.0119862937899137
Kevin Kline,0.011952130087673313
Krystle Connor,0.011943836651956741
Steve Warren,0.011931695468349537
Steve Greenberg,0.011909829639947293
Gellért L. Kádár,0.01190294203128319
Olga Shuvalova,0.011816530977740203
Miguel Algarín,0.01181213288401124
Alkis Giannakas,0.011799002460520057
Enrico Montesano,0.011760955774941354
Françoise Bedel,0.011711037480151907
Stacey Dash,0.011708851200996467
Kamand Amirsoleimani,0.011694810225330277
JoJo Waaka,0.011647362232344787
Daniel Goddard,0.01163907689699226
Anselm Kiefer,0.011624925367523608
John Dehner,0.011613527735472357
Shemp Howard,0.011560261162485645
Viktor Mikhaylov,0.011487352780140398
Jeanne Buñuel,0.011459444064399542
Angus Macfadyen,0.011389172354476644
Adam Levy,0.011374467818572716
Henrik Danielsson,0.011370818219566613
Dennice Cisneros,0.011193202872429777
Katalin Kallay,0.01102187714707917
Rubio de Camelle,0.011004488684156594
